,year,stream,inst_id,inst_name,city,state,score,rank,total_duration_UG,total_duration_PG,total_n_male_UG,total_n_male_PG,total_n_female_UG,total_n_female_PG,total_total_strength_UG,total_total_strength_PG,total_same_state_strength_UG,total_same_state_strength_PG,total_other_state_strength_UG,total_other_state_strength_PG,total_other_country_strength_UG,total_other_country_strength_PG,total_econ_backward_UG,total_econ_backward_PG,total_social_backward_UG,total_social_backward_PG,total_tuit_reimb_govt_UG,total_tuit_reimb_govt_PG,total_tuit_reimb_inst_UG,total_tuit_reimb_inst_PG,total_tuit_reimb_prvt_UG,total_tuit_reimb_prvt_PG,total_no_tuit_reimb_UG,total_no_tuit_reimb_PG,total_cap_exp_2020_21_lib,total_cap_exp_2020_21_equip,total_cap_exp_2020_21_asset,total_cap_exp_2020_21_workshop,total_cap_exp_2019_20_lib,total_cap_exp_2019_20_equip,total_cap_exp_2019_20_asset,total_cap_exp_2019_20_workshop,total_cap_exp_2018_19_lib,total_cap_exp_2018_19_equip,total_cap_exp_2018_19_asset,total_cap_exp_2018_19_workshop,total_op_exp_2020_21_maint,total_op_exp_2020_21_salary,total_op_exp_2020_21_seminar,total_op_exp_2019_20_maint,total_op_exp_2019_20_salary,total_op_exp_2019_20_seminar,total_op_exp_2018_19_maint,total_op_exp_2018_19_salary,total_op_exp_2018_19_seminar
408,2022.0,Law,IR-L-U-0363,Siksha `O` Anusandhan,Bhubaneswar,Odisha,63.47,9,8.0,1.0,343.0,31.0,554.0,44.0,897.0,75.0,304.0,29.0,591.0,46.0,2.0,0.0,138.0,9.0,257.0,23.0,2.0,0.0,84.0,4.0,0.0,0.0,309.0,28.0,3034318.0,2582922.0,30813408.0,0.0,4138575.0,10057778.0,11304390.0,0.0,5998787.0,7518171.0,1483415.0,0.0,58578332.0,74067840.0,1663172.0,55550220.0,72580030.0,1249798.0,39767120.0,67279790.0,1094519.0
409,2022.0,Law,IR-L-U-0379,Lovely Professional University,Phagwara,Punjab,57.57,13,8.0,1.0,212.0,5.0,237.0,9.0,449.0,14.0,122.0,6.0,280.0,8.0,47.0,0.0,52.0,0.0,104.0,1.0,21.0,0.0,74.0,0.0,0.0,0.0,61.0,1.0,1632680.0,3512745.0,29168116.0,0.0,3629494.0,3209146.0,11923533.0,0.0,662294.0,3773140.0,22363682.0,0.0,71333490.0,19151012.0,132102.0,84572440.0,60733240.0,76530.0,68279150.0,55425116.0,190136.0
410,2022.0,Law,IR-L-U-0386,"The Rajiv Gandhi National University of Law, Patiala",Patiala,Punjab,52.73,18,5.0,1.0,537.0,19.0,356.0,24.0,893.0,43.0,116.0,3.0,766.0,40.0,11.0,0.0,14.0,0.0,184.0,9.0,20.0,0.0,3.0,0.0,0.0,0.0,175.0,9.0,766155.0,30256.0,4134525.0,0.0,2877852.0,0.0,17629806.0,0.0,900393.0,5651798.0,13297783.0,0.0,28103648.0,118355530.0,1261524.0,52343690.0,106554470.0,1057378.0,40979052.0,104478410.0,628732.0
411,2022.0,Law,IR-L-U-0414,"National Law University, Jodhpur",Jodhpur,Rajasthan,62.35,10,5.0,1.0,332.0,23.0,253.0,27.0,585.0,50.0,194.0,9.0,391.0,41.0,0.0,0.0,78.0,7.0,116.0,11.0,17.0,1.0,10.0,0.0,5.0,0.0,162.0,17.0,3446235.0,0.0,4554075.0,0.0,2766738.0,0.0,1770519.0,0.0,7035679.0,0.0,5182188.0,0.0,12673122.0,127265250.0,2900481.0,27595840.0,115332280.0,3568839.0,29087280.0,105384840.0,2881355.0
412,2022.0,Law,IR-L-U-0476,Shanmugha Arts Science Technology & Research Academy,Thanjavur,Tamil Nadu,51.87,19,5.0,0.0,260.0,0.0,490.0,0.0,750.0,0.0,668.0,0.0,82.0,0.0,0.0,0.0,121.0,0.0,106.0,0.0,1.0,0.0,19.0,0.0,4.0,0.0,203.0,0.0,8306007.0,291847.0,77248210.0,0.0,4509293.0,115076.0,26623614.0,0.0,4538274.0,0.0,0.0,0.0,27122204.0,35947444.0,1470176.0,51401732.0,27204328.0,12289058.0,66965160.0,30268966.0,17015876.0
413,2022.0,Law,IR-L-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,60.11,12,5.0,2.0,685.0,40.0,366.0,29.0,1051.0,69.0,477.0,60.0,570.0,8.0,4.0,1.0,6.0,0.0,259.0,17.0,84.0,0.0,45.0,0.0,2.0,0.0,134.0,17.0,1363283.0,0.0,1067567.0,0.0,1294847.0,0.0,275500.0,0.0,890253.0,0.0,209951.0,0.0,2901098.0,81941490.0,425000.0,1213250.0,63611508.0,325200.0,1029513.0,48740870.0,278000.0
414,2022.0,Law,IR-L-U-0500,Banaras Hindu University,Varanasi,Uttar Pradesh,51.66,20,8.0,3.0,840.0,118.0,245.0,54.0,1085.0,172.0,613.0,126.0,464.0,43.0,8.0,3.0,199.0,55.0,560.0,86.0,104.0,22.0,150.0,0.0,0.0,0.0,505.0,119.0,1905242.0,0.0,3024900.0,0.0,1935605.0,0.0,3400000.0,0.0,1063580.0,0.0,325000.0,0.0,24400924.0,108393090.0,0.0,400000.0,128604360.0,20000.0,800000.0,73653120.0,1000000.0
415,2022.0,Law,IR-L-U-0511,"Dr. Ram Manohar Lohiya National Law University, Lucknow",Lucknow,Uttar Pradesh,53.23,17,5.0,1.0,533.0,12.0,341.0,14.0,874.0,26.0,649.0,26.0,225.0,0.0,0.0,0.0,0.0,0.0,393.0,12.0,77.0,1.0,0.0,0.0,2.0,0.0,314.0,11.0,5021547.0,0.0,69559.0,0.0,6689682.0,0.0,16992204.0,0.0,3995731.0,9648505.0,2828036.0,0.0,79782216.0,83295170.0,16034.0,140708110.0,74924104.0,347963.0,145929120.0,84143100.0,295378.0
416,2022.0,Law,IR-L-U-0564,University of Petroleum and Energy Studies,Dehradun,Uttarakhand,50.18,21,5.0,1.0,1176.0,13.0,1041.0,27.0,2217.0,40.0,186.0,4.0,2031.0,36.0,0.0,0.0,26.0,2.0,189.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,214.0,2.0,6036070.0,638133.0,2209793.0,0.0,5471100.0,4195456.0,7630035.0,0.0,4918823.0,1369122.0,7435603.0,0.0,471198370.0,271203870.0,1131836.0,514943400.0,167242930.0,8959761.0,293611650.0,141907950.0,9610063.0
417,2022.0,Law,IR-L-U-0573,"Indian Institute of Technology, Kharagpur",Kharagpur,West Bengal,67.27,6,3.0,2.0,79.0,15.0,42.0,20.0,121.0,35.0,13.0,5.0,108.0,30.0,0.0,0.0,4.0,0.0,39.0,13.0,0.0,0.0,25.0,4.0,0.0,0.0,18.0,9.0,3000537.0,1572864.0,2084975.0,0.0,3274238.0,3229773.0,3969085.0,0.0,3194456.0,1700398.0,8539656.0,0.0,41483292.0,37015356.0,207015.0,52027104.0,34538924.0,12444.0,45198316.0,35993504.0,657465.0
418,2022.0,Law,IR-L-U-0585,The West Bengal National University of Juridicial Sciences,Kolkata,West Bengal,70.72,5,5.0,1.0,396.0,19.0,234.0,22.0,630.0,41.0,80.0,10.0,485.0,31.0,65.0,0.0,14.0,3.0,146.0,11.0,24.0,0.0,87.0,5.0,10.0,0.0,39.0,9.0,14255950.0,10163462.0,6883818.0,0.0,3872061.0,0.0,9829582.0,0.0,1008275.0,0.0,42426630.0,0.0,49751204.0,146601900.0,576137.0,30015712.0,141884860.0,717123.0,31199188.0,93764670.0,423784.0
419,2022.0,Law,IR-L-U-0600,"National University of Study & Research in Law, Ranchi",Ranchi,Jharkhand,49.84,22,5.0,1.0,324.0,15.0,251.0,23.0,575.0,38.0,306.0,22.0,269.0,16.0,0.0,0.0,5.0,0.0,286.0,15.0,19.0,0.0,0.0,0.0,1.0,0.0,271.0,15.0,4932375.0,1018969.0,6285597.0,0.0,4141782.0,464640.0,5395821.0,0.0,5136271.0,779950.0,12157204.0,0.0,19356592.0,46636660.0,68181.0,32249152.0,51582264.0,0.0,36116308.0,43083570.0,177683.0
420,2022.0,Law,IR-L-U-0677,National Law University and Judicial Academy,Kamrup,Assam,49.27,24,5.0,1.0,169.0,18.0,131.0,13.0,300.0,31.0,124.0,21.0,176.0,10.0,0.0,0.0,0.0,0.0,80.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,14.0,3084912.0,0.0,492170.0,0.0,5941770.0,0.0,5366299.0,0.0,3923229.0,0.0,3714153.0,0.0,26585784.0,66786388.0,9937.0,28248056.0,56872310.0,338274.0,20278768.0,70613800.0,1227470.0
421,2022.0,Pharmacy,IR-P-C-10250,Amar Shaheed Baba Ajit Singh Jujhar Singh Memorial College of Pharmacy,Bela,Punjab,44.4,56,4.0,2.0,135.0,35.0,113.0,37.0,248.0,72.0,160.0,36.0,88.0,36.0,0.0,0.0,115.0,15.0,51.0,10.0,103.0,13.0,4.0,5.0,48.0,0.0,11.0,7.0,1013518.0,2176800.0,2235721.0,0.0,552223.0,564780.0,1035109.0,0.0,487529.0,485014.0,555785.0,0.0,13945125.0,25394124.0,1201834.0,908188.0,21596256.0,623190.0,754821.0,20586124.0,812430.0
422,2022.0,Pharmacy,IR-P-C-10283,"Chandigarh College of Pharmacy, Landran",Landran,Punjab,38.44,91,4.0,2.0,201.0,26.0,213.0,27.0,414.0,53.0,142.0,15.0,272.0,37.0,0.0,1.0,28.0,0.0,7.0,6.0,7.0,1.0,18.0,4.0,0.0,0.0,10.0,1.0,818900.0,3980000.0,1335021.0,0.0,744453.0,692142.0,1784836.0,0.0,586184.0,540736.0,1606720.0,0.0,25727476.0,40353212.0,708497.0,33106230.0,34608244.0,638286.0,21851248.0,32588684.0,510629.0
423,2022.0,Pharmacy,IR-P-C-10398,I. S. F. College of Pharmacy,Moga,Punjab,52.64,29,4.0,11.0,320.0,208.0,96.0,158.0,416.0,366.0,262.0,123.0,146.0,222.0,8.0,21.0,5.0,4.0,165.0,102.0,48.0,12.0,9.0,25.0,0.0,0.0,113.0,69.0,419322.0,12834253.0,4979061.0,0.0,959612.0,8840784.0,3382427.0,0.0,226719.0,4137310.0,13432346.0,0.0,9317561.0,52115430.0,1707692.0,21957552.0,51695812.0,2437769.0,15588488.0,40630320.0,2538417.0
424,2022.0,Pharmacy,IR-P-C-11091,"Bharati Vidyapeeth College of Pharmacy, Kolhapur",Kolhapur,Maharashtra,40.91,74,4.0,2.0,129.0,34.0,146.0,46.0,275.0,80.0,269.0,80.0,6.0,0.0,0.0,0.0,17.0,6.0,89.0,41.0,63.0,14.0,0.0,0.0,0.0,0.0,43.0,33.0,339710.0,1214712.0,631670.0,0.0,313234.0,551660.0,388836.0,0.0,538310.0,5329433.0,625490.0,0.0,12783198.0,28224924.0,993425.0,11833504.0,35462630.0,899318.0,14847112.0,31048960.0,354480.0
425,2022.0,Pharmacy,IR-P-C-18900,Smt. Kishoritai Bhoyar College of Pharmacy,Nagpur,Maharashtra,45.19,53,4.0,2.0,174.0,44.0,204.0,79.0,378.0,123.0,368.0,122.0,10.0,1.0,0.0,0.0,33.0,12.0,292.0,98.0,91.0,30.0,17.0,11.0,5.0,2.0,212.0,67.0,1177731.0,3055531.0,1431446.0,0.0,1110107.0,2155709.0,1782661.0,0.0,1094549.0,3553175.0,4578777.0,0.0,1286796.0,33391022.0,188608.0,4719699.0,32247444.0,515760.0,5439329.0,29450268.0,1625000.0
426,2022.0,Pharmacy,IR-P-C-19322,N.G.S.M. Institute of Pharmaceutical Sciences,Mangaluru,Karnataka,46.95,45,4.0,8.0,118.0,89.0,293.0,219.0,411.0,308.0,298.0,159.0,113.0,149.0,0.0,0.0,53.0,55.0,351.0,240.0,1.0,14.0,2.0,1.0,0.0,0.0,401.0,280.0,1342675.0,4440918.0,387618.0,0.0,831587.0,3812998.0,2069056.0,0.0,852180.0,5340720.0,2456937.0,0.0,29616582.0,49208330.0,802315.0,35390960.0,51362896.0,636638.0,32555720.0,46320156.0,415753.0
427,2022.0,Pharmacy,IR-P-C-19611,CMR College of Pharmacy,Rangareddy,Telangana,41.72,72,4.0,8.0,121.0,52.0,279.0,184.0,400.0,236.0,365.0,204.0,35.0,32.0,0.0,0.0,23.0,24.0,276.0,144.0,65.0,25.0,26.0,6.0,9.0,4.0,199.0,133.0,466151.0,120000.0,363629.0,0.0,525144.0,2536784.0,4170931.0,0.0,421763.0,1413927.0,5988823.0,0.0,12593394.0,49302884.0,545402.0,11474527.0,41774244.0,56908.0,11560243.0,37914024.0,104963.0
428,2022.0,Pharmacy,IR-P-C-19613,Vishnu Institute of Pharmaceutical Education and Research,Narsapur,Telangana,43.0,67,4.0,2.0,103.0,4.0,297.0,45.0,400.0,49.0,375.0,44.0,24.0,5.0,1.0,0.0,34.0,6.0,283.0,33.0,71.0,30.0,24.0,5.0,1.0,0.0,221.0,4.0,104127.0,404633.0,453880.0,0.0,354861.0,1874895.0,145555.0,0.0,387963.0,947863.0,413269.0,0.0,11181396.0,18917908.0,86300.0,24272400.0,19145160.0,403914.0,16592307.0,16935868.0,265200.0
429,2022.0,Pharmacy,IR-P-C-19747,Anurag University,Hyderabad,Telangana,44.31,58,4.0,11.0,114.0,55.0,269.0,193.0,383.0,248.0,220.0,162.0,163.0,86.0,0.0,0.0,102.0,51.0,126.0,93.0,167.0,118.0,15.0,6.0,3.0,3.0,43.0,17.0,332182.0,2400000.0,230000.0,0.0,302873.0,165000.0,320000.0,0.0,425759.0,1287864.0,506270.0,0.0,4989856.0,36947264.0,0.0,2591783.0,36862490.0,450000.0,2613623.0,31932642.0,502500.0
430,2022.0,Pharmacy,IR-P-C-24007,Shri Vishnu College of Pharmacy,Bhimavaram,Andhra Pradesh,44.8,54,4.0,8.0,107.0,72.0,262.0,202.0,369.0,274.0,363.0,266.0,6.0,8.0,0.0,0.0,21.0,2.0,186.0,143.0,169.0,116.0,4.0,4.0,2.0,4.0,32.0,21.0,34784.0,648230.0,50495.0,0.0,283550.0,650450.0,121630.0,0.0,746604.0,1703092.0,0.0,0.0,19831084.0,34789470.0,95000.0,24964270.0,31860536.0,212820.0,14282566.0,30117620.0,157215.0
431,2022.0,Pharmacy,IR-P-C-24502,KLE College of Pharmacy,Bengaluru,Karnataka,38.05,95,4.0,8.0,141.0,88.0,135.0,110.0,276.0,198.0,199.0,67.0,77.0,129.0,0.0,2.0,0.0,0.0,173.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,112.0,800000.0,800000.0,600000.0,0.0,223769.0,226105.0,500000.0,0.0,735046.0,797639.0,775000.0,0.0,14345384.0,24000000.0,3000000.0,13879846.0,22776984.0,2943187.0,12903679.0,22039112.0,2331660.0
432,2022.0,Pharmacy,IR-P-C-24505,"KLE College of Pharmacy, Belgaum",Belgaum,Karnataka,49.57,40,4.0,8.0,192.0,141.0,198.0,172.0,390.0,313.0,305.0,167.0,84.0,143.0,1.0,3.0,85.0,30.0,114.0,118.0,5.0,0.0,0.0,0.0,0.0,0.0,194.0,148.0,2094745.0,3551487.0,1077613.0,0.0,1179197.0,818199.0,1004713.0,0.0,2040403.0,3753953.0,1025309.0,0.0,16825432.0,45514324.0,3443139.0,21769292.0,40866430.0,5484919.0,19502450.0,41429070.0,3755980.0
433,2022.0,Pharmacy,IR-P-C-26127,Gokaraju Rangaraju College of Pharmacy,Hyderabad,Telangana,38.21,93,4.0,2.0,110.0,12.0,269.0,65.0,379.0,77.0,373.0,72.0,5.0,5.0,1.0,0.0,178.0,27.0,181.0,49.0,49.0,43.0,0.0,0.0,0.0,0.0,310.0,33.0,331694.0,79811.0,1002242.0,0.0,401055.0,1161766.0,459638.0,0.0,668091.0,328405.0,1381448.0,0.0,12100439.0,22873532.0,21500.0,8173111.0,23709338.0,24750.0,8882924.0,22015872.0,28188.0
434,2022.0,Pharmacy,IR-P-C-26904,Sri Venkateswara College of Pharmacy,Chittoor,Andhra Pradesh,42.73,68,4.0,8.0,195.0,75.0,173.0,135.0,368.0,210.0,262.0,157.0,88.0,50.0,18.0,3.0,140.0,61.0,228.0,149.0,197.0,97.0,64.0,50.0,48.0,12.0,59.0,51.0,1484368.0,1298496.0,1846958.0,0.0,2805965.0,5697804.0,4885985.0,0.0,1208526.0,1596970.0,1836854.0,0.0,9592365.0,39856480.0,1388535.0,13685406.0,38685304.0,1596848.0,9862850.0,29268458.0,989584.0
435,2022.0,Pharmacy,IR-P-C-26907,Raghavendra Institute of Pharmaceuatical Education & Research,Anantapur,Andhra Pradesh,41.86,71,4.0,11.0,165.0,157.0,250.0,228.0,415.0,385.0,352.0,366.0,2.0,6.0,61.0,13.0,70.0,54.0,223.0,148.0,245.0,132.0,0.0,0.0,4.0,3.0,44.0,67.0,788952.0,10197515.0,1178220.0,0.0,191395.0,7416893.0,38516730.0,0.0,689006.0,3017602.0,3252052.0,0.0,417136.0,33387624.0,1537433.0,558701.0,30186366.0,542581.0,8420544.0,30753324.0,1087086.0
436,2022.0,Pharmacy,IR-P-C-30768,"College of Pharmacy, Pt. B. D. Sharma, PGIMS",Rohtak,Haryana,39.7,81,4.0,2.0,163.0,4.0,77.0,8.0,240.0,12.0,239.0,12.0,1.0,0.0,0.0,0.0,6.0,0.0,146.0,3.0,65.0,3.0,65.0,0.0,0.0,0.0,22.0,0.0,916960.0,2761200.0,11250140.0,0.0,845018.0,11043230.0,14080100.0,0.0,1581288.0,2170433.0,22464900.0,0.0,1140300.0,23525000.0,1822720.0,825400.0,21780000.0,1112699.0,697520.0,20450000.0,1212802.0
437,2022.0,Pharmacy,IR-P-C-30858,Goa College of Pharmacy,Panaji,Goa,44.72,55,4.0,2.0,89.0,17.0,227.0,47.0,316.0,64.0,302.0,62.0,8.0,2.0,6.0,0.0,14.0,7.0,104.0,30.0,39.0,2.0,0.0,0.0,20.0,3.0,59.0,32.0,570000.0,908000.0,3301000.0,0.0,875000.0,936000.0,2331000.0,0.0,508000.0,1276000.0,1961000.0,0.0,5152000.0,95298000.0,115000.0,3134000.0,98112000.0,479000.0,4787000.0,92254000.0,272572.0
438,2022.0,Pharmacy,IR-P-C-33635,Principal K.M. Kundnani College of Pharmacy,Mumbai,Maharashtra,38.79,88,4.0,2.0,123.0,24.0,144.0,22.0,267.0,46.0,259.0,41.0,8.0,5.0,0.0,0.0,28.0,10.0,30.0,17.0,20.0,24.0,6.0,0.0,31.0,0.0,1.0,3.0,152458.0,1344989.0,663553.0,0.0,68475.0,3156720.0,1165263.0,0.0,126654.0,1437954.0,729384.0,0.0,2325936.0,42926796.0,125794.0,3850030.0,38311950.0,99366.0,4426455.0,35245760.0,4692.0
439,2022.0,Pharmacy,IR-P-C-33873,Bombay College of Pharmacy,Mumbai,Maharashtra,52.1,32,4.0,2.0,132.0,45.0,192.0,63.0,324.0,108.0,319.0,108.0,5.0,0.0,0.0,0.0,17.0,7.0,137.0,55.0,115.0,59.0,14.0,0.0,0.0,0.0,25.0,3.0,92340.0,8720525.0,0.0,0.0,158741.0,16194339.0,8916212.0,0.0,161693.0,8471650.0,18070212.0,0.0,22869528.0,56996056.0,196159.0,17843024.0,56007936.0,757304.0,25909920.0,51394612.0,340992.0
440,2022.0,Pharmacy,IR-P-C-33877,SVKM`s Dr. Bhanuben Nanavati College of Pharmacy,Mumbai,Maharashtra,50.18,38,4.0,2.0,126.0,23.0,264.0,61.0,390.0,84.0,387.0,82.0,3.0,2.0,0.0,0.0,85.0,22.0,27.0,13.0,81.0,34.0,4.0,0.0,27.0,1.0,0.0,0.0,26490.0,2575008.0,479790.0,0.0,104074.0,7460325.0,319274.0,0.0,462777.0,6723876.0,2323120.0,0.0,13901774.0,52147628.0,138070.0,21683448.0,49731410.0,187954.0,21832016.0,34251684.0,580000.0
441,2022.0,Pharmacy,IR-P-C-34531,Y. B. Chavan College of Pharmacy,Aurangabad,Maharashtra,43.08,65,4.0,2.0,341.0,48.0,161.0,58.0,502.0,106.0,500.0,105.0,2.0,1.0,0.0,0.0,375.0,70.0,61.0,35.0,416.0,102.0,7.0,1.0,12.0,1.0,1.0,1.0,108683.0,424800.0,6765015.0,0.0,204340.0,5491204.0,9136055.0,0.0,413344.0,5670831.0,6967720.0,0.0,2553056.0,51837204.0,38784.0,9917636.0,58662210.0,111909.0,9754811.0,52022172.0,587200.0
442,2022.0,Pharmacy,IR-P-C-35006,JSS College of Pharmacy,Ooty,Tamil Nadu,74.6,6,4.0,11.0,208.0,184.0,231.0,247.0,439.0,431.0,190.0,123.0,230.0,277.0,19.0,31.0,102.0,114.0,201.0,126.0,73.0,40.0,12.0,47.0,20.0,80.0,198.0,73.0,4646200.0,10861600.0,63471090.0,0.0,2430000.0,11726767.0,47407200.0,0.0,2400000.0,11018000.0,37677228.0,0.0,121272930.0,114567000.0,5096731.0,101938536.0,112375000.0,5020500.0,89896000.0,103187144.0,5002700.0
443,2022.0,Pharmacy,IR-P-C-35007,JSS College of Pharmacy,Mysore,Karnataka,71.21,8,4.0,11.0,182.0,146.0,239.0,239.0,421.0,385.0,26.0,22.0,391.0,346.0,4.0,17.0,118.0,214.0,231.0,104.0,18.0,25.0,30.0,43.0,14.0,40.0,287.0,210.0,8677399.0,17791170.0,34428860.0,0.0,3959836.0,17536922.0,33776624.0,0.0,2662644.0,9244094.0,27229574.0,0.0,134889200.0,111028616.0,4428500.0,122764230.0,101083800.0,4407136.0,59273990.0,88247310.0,4206591.0
444,2022.0,Pharmacy,IR-P-C-35430,"Poona College of Pharmacy, Pune",Pune,Maharashtra,56.69,21,4.0,8.0,231.0,146.0,221.0,226.0,452.0,372.0,391.0,292.0,60.0,74.0,1.0,6.0,98.0,107.0,118.0,105.0,81.0,69.0,0.0,0.0,3.0,0.0,132.0,143.0,327030.0,912976.0,3728508.0,0.0,1474340.0,3884990.0,487078.0,0.0,2417135.0,5030868.0,3193293.0,0.0,20484852.0,77881380.0,729912.0,19129258.0,79722370.0,2703063.0,23323728.0,58425976.0,1169300.0
445,2022.0,Pharmacy,IR-P-C-39481,"Nirmala College of Pharmacy, Mangalagiri",Mangalagiri,Andhra Pradesh,37.69,100,4.0,11.0,139.0,69.0,288.0,208.0,427.0,277.0,421.0,269.0,6.0,8.0,0.0,0.0,64.0,46.0,282.0,183.0,228.0,111.0,3.0,1.0,4.0,6.0,111.0,111.0,651492.0,2257000.0,490428.0,0.0,766204.0,1917476.0,517879.0,0.0,626516.0,2397122.0,968626.0,0.0,3927310.0,31202716.0,474954.0,4707232.0,28259610.0,379425.0,5613754.0,26102038.0,378354.0
446,2022.0,Pharmacy,IR-P-C-39486,Chalapathi Institute of Pharmaceutical Science,Guntur,Andhra Pradesh,40.27,77,4.0,11.0,150.0,79.0,257.0,198.0,407.0,277.0,402.0,273.0,5.0,4.0,0.0,0.0,238.0,156.0,169.0,121.0,178.0,101.0,0.0,0.0,0.0,0.0,229.0,176.0,124401.0,11700.0,0.0,0.0,699435.0,3108697.0,7909159.0,0.0,578148.0,3442769.0,4772418.0,0.0,23196148.0,22886802.0,834584.0,29269956.0,32558160.0,948876.0,34405756.0,29954654.0,847876.0
447,2022.0,Pharmacy,IR-P-C-40080,Sri Adichunchanagiri College of Pharmacy,B.G Nagara,Karnataka,39.76,80,4.0,8.0,188.0,122.0,203.0,128.0,391.0,250.0,245.0,165.0,144.0,84.0,2.0,1.0,25.0,14.0,81.0,79.0,41.0,33.0,4.0,2.0,14.0,6.0,47.0,52.0,1734685.0,2845245.0,7634568.0,0.0,1528176.0,2302615.0,7319303.0,0.0,820596.0,961279.0,4550256.0,0.0,4875345.0,32604452.0,485620.0,4642875.0,32112606.0,435245.0,5443560.0,25782684.0,625910.0
448,2022.0,Pharmacy,IR-P-C-40235,Krupanidhi College of Pharmacy,Bengaluru,Karnataka,37.73,98,4.0,8.0,213.0,102.0,204.0,166.0,417.0,268.0,194.0,128.0,206.0,128.0,17.0,12.0,20.0,35.0,108.0,57.0,92.0,19.0,11.0,30.0,0.0,0.0,25.0,43.0,440800.0,337015.0,453156.0,0.0,686352.0,1211916.0,3233927.0,0.0,499971.0,1412516.0,3170673.0,0.0,9754634.0,21600404.0,0.0,35162784.0,36297016.0,1803458.0,19602304.0,33832480.0,1930997.0
449,2022.0,Pharmacy,IR-P-C-40354,Acharya & B M Reddy College of Pharmacy,Bengaluru,Karnataka,44.33,57,4.0,11.0,304.0,110.0,125.0,154.0,429.0,264.0,142.0,67.0,242.0,188.0,45.0,9.0,62.0,42.0,187.0,132.0,50.0,30.0,53.0,18.0,9.0,4.0,137.0,122.0,199200.0,2205000.0,299845.0,0.0,404438.0,53550.0,747161.0,0.0,3066830.0,1108386.0,3302000.0,0.0,4180860.0,27453216.0,433868.0,7100246.0,38435908.0,360000.0,29688284.0,31885496.0,701000.0
450,2022.0,Pharmacy,IR-P-C-409,L. M. College of Pharmacy,Ahmedabad,Gujarat,45.59,52,4.0,8.0,178.0,65.0,183.0,152.0,361.0,217.0,342.0,206.0,9.0,11.0,10.0,0.0,9.0,27.0,154.0,51.0,159.0,10.0,4.0,0.0,0.0,0.0,0.0,68.0,244936.0,366623.0,326811.0,0.0,680879.0,330800.0,0.0,0.0,521134.0,5187797.0,17179212.0,0.0,20988458.0,58290320.0,222939.0,10609615.0,57303260.0,1166660.0,7893518.0,55677930.0,1265239.0
451,2022.0,Pharmacy,IR-P-C-41451,Marathwada Mitra Mandal`s College of Pharmacy,Pune,Maharashtra,38.52,90,4.0,2.0,135.0,10.0,146.0,36.0,281.0,46.0,278.0,46.0,3.0,0.0,0.0,0.0,63.0,11.0,81.0,16.0,53.0,7.0,1.0,0.0,7.0,0.0,83.0,20.0,124610.0,4992419.0,5893145.0,0.0,136740.0,5625905.0,5868935.0,0.0,313561.0,272154.0,149824.0,0.0,5524931.0,20090964.0,93000.0,8751509.0,22861084.0,100627.0,6615347.0,21569408.0,64741.0
452,2022.0,Pharmacy,IR-P-C-44200,C.U.Shah College of Pharmacy,Mumbai,Maharashtra,37.71,99,4.0,2.0,0.0,0.0,133.0,44.0,133.0,44.0,133.0,43.0,0.0,1.0,0.0,0.0,7.0,4.0,24.0,3.0,31.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,880505.0,159000.0,324000.0,0.0,572854.0,217500.0,373800.0,0.0,571498.0,185000.0,318000.0,0.0,1370610.0,22690208.0,66830.0,1745000.0,21531000.0,690000.0,1455000.0,15280000.0,518000.0
453,2022.0,Pharmacy,IR-P-C-45528,KMCH College of Pharmacy,Coimbatore,Tamil Nadu,38.94,85,4.0,11.0,206.0,132.0,131.0,130.0,337.0,262.0,326.0,231.0,10.0,29.0,1.0,2.0,37.0,25.0,300.0,183.0,280.0,15.0,0.0,0.0,0.0,0.0,57.0,193.0,1480792.0,1097400.0,169417.0,0.0,963749.0,2920342.0,2830992.0,0.0,1048355.0,4874034.0,6119279.0,0.0,9247577.0,22496828.0,0.0,13158691.0,32824634.0,1118385.0,14794828.0,26459488.0,292148.0
454,2022.0,Pharmacy,IR-P-C-45540,PSG College of Pharmacy,Coimbatore,Tamil Nadu,42.0,70,4.0,11.0,159.0,106.0,117.0,162.0,276.0,268.0,270.0,236.0,6.0,27.0,0.0,5.0,205.0,165.0,31.0,17.0,31.0,17.0,0.0,0.0,0.0,0.0,205.0,165.0,1140567.0,0.0,0.0,0.0,843908.0,409584.0,236400.0,0.0,1302224.0,7223660.0,1467500.0,0.0,32289520.0,22246644.0,0.0,22749364.0,20671172.0,29346.0,20505396.0,19806248.0,399865.0
455,2022.0,Pharmacy,IR-P-C-45585,Nandha College of Pharmacy,Erode,Tamil Nadu,46.34,50,4.0,8.0,208.0,70.0,193.0,127.0,401.0,197.0,396.0,131.0,5.0,66.0,0.0,0.0,229.0,103.0,36.0,41.0,180.0,17.0,79.0,7.0,0.0,0.0,6.0,120.0,426140.0,4684284.0,1304456.0,0.0,389784.0,3371650.0,1410386.0,0.0,364752.0,3516158.0,1444000.0,0.0,9839255.0,43514556.0,882815.0,9578528.0,43183776.0,568660.0,9222659.0,42954910.0,458789.0
